smokers_me_2_rate_3_11_7_13, area_code, obese_p_me_2_rate_3_11_7_13, alcohol_cons_2_rate_3_11_7_13
23.6957405899778,204031071,31.8712903779824,3.37460673525728
15.1082055715876,206011107,23.6208159838081,2.87843811007497
15.7253507475577,208011171,26.4740578676731,2.75033859871011
16.9737178755449,206011108,26.0710157397187,2.87637596646642
15.1082055715876,206011109,23.6208159838081,2.87843811007497
13.2769254678767,206021110,20.1217277385638,2.92610083893001
21.1199598274687,212031302,29.1535683750016,3.08104160035681
13.2769254678767,206021111,20.1217277385638,2.92610083893001
12.4162984584038,208011172,20.6721585766067,2.55546473261386
16.8289349521242,206021112,25.0282337811146,2.99884886569414
13.694254324131,206041126,12.2466391322589,3.03408309757833
14.5015940803376,206031113,25.8112999868824,2.88656786676352
13.694254324131,206041127,12.2466391322589,3.03408309757833
13.4230570962852,206031114,21.590550014793,2.69864341686751
13.4230570962852,206031116,21.590550014793,2.69864341686751
15.5772273838643,206041117,14.1635906599218,2.88988623976934
13.8847787207032,206041121,15.8433062567893,2.92449360027764
15.6057562201245,206041122,11.7713535762304,3.0269814177677
20.7957355090724,212031303,28.730244857118,3.19481163340216
15.1488631206023,206041123,14.4589504454392,3.01881878072785
12.4778187806715,206041124,16.0853079867222,2.76667860226875
12.4305997284647,206051128,13.7230607572121,2.73041977230648
14.7822239799854,206051129,14.2091079105429,2.94431752561165
14.2842040126891,206051131,16.7340025450019,2.86860985881929
14.0689346361323,206051132,15.7857734906372,3.04337914250252
16.0005054043332,206051133,16.7278633530527,3.13171555236437
16.0005054043332,206051134,16.7278633530527,3.13171555236437
14.8056633405175,206061137,15.7117965106069,2.98502570273685
12.6587566910816,206061138,13.9542906267089,2.6027421438948
13.0231893695243,206071139,15.6689045990298,2.89150186958294
13.3081393676674,206071140,14.6394273866784,2.76163047908438
13.3081393676674,206071143,14.6394273866784,2.76163047908438
14.3077211123785,206071144,15.9880701592293,3.00140674750504
13.0231893695243,206071145,15.6689045990298,2.89150186958294
11.5025430292198,207011147,13.6813957549074,2.34428431071711
11.3910741978575,207011146,18.7130893728756,2.73821517428862
11.3743409147863,207011152,13.5918648964821,2.67786752552286
10.8716362871601,207011153,13.1001549905087,2.50186196104956
11.5025430292198,207011148,13.6813957549074,2.34428431071711
9.74974640236383,207011149,13.2293486470668,2.38422623861426
9.74974640236383,207011155,13.2293486470668,2.38422623861426
9.70519152418591,207011150,14.3939001889862,2.3701658435567
11.3743409147863,207011151,13.5918648964821,2.67786752552286
13.8849652032163,207021156,21.3342521826339,2.64896574604313
13.8849652032163,207021157,21.3342521826339,2.64896574604313
13.5733015886004,207021158,21.6175550852482,2.5618833587827
12.2878549029666,207021159,21.7723274880139,2.51217337848235
10.8716362871601,207011154,13.1001549905087,2.50186196104956
24.5696461546969,212031304,29.1482262602418,3.33400548681164
12.2878549029666,207021160,21.7723274880139,2.51217337848235
13.573487028401,207031161,22.8856954223918,2.61899838102149
13.573487028401,207031162,22.8856954223918,2.61899838102149
12.0487491361854,207031163,19.4196305825427,2.65490192439693
11.4985160271096,207031167,12.7220559350911,2.43006410232999
12.0487491361854,207031164,19.4196305825427,2.65490192439693
12.5031279957512,207031165,21.3484772488387,2.70352255201378
12.5031279957512,207031166,21.3484772488387,2.70352255201378
11.8998245667268,208011168,16.6494885200327,2.56880988601962
13.2520308130998,208021174,24.9538777075884,2.62028894209765
11.7659384224265,208011169,14.847568576164,2.42578937848451
12.5520795325588,208021180,22.6486580129889,2.74775813748003
11.8998245667268,208011173,16.6494885200327,2.56880988601962
13.2520308130998,208021175,24.9538777075884,2.62028894209765
12.542502177607,208021176,21.4532814035064,2.67102176146479
11.6198225591381,208021181,21.2434440378754,2.6758300763235
13.2802714905803,208021177,15.1658069033822,2.57579580030006
13.2802714905803,208021178,15.1658069033822,2.57579580030006
14.4552477281879,208021179,17.1817861753866,2.79627195368014
12.542502177607,208021182,21.4532814035064,2.67102176146479
15.8763840874931,208031183,25.2281917596997,2.73010808621903
15.8763840874931,208031184,25.2281917596997,2.73010808621903
19.0144312975927,208031185,27.384464811197,3.00900205868547
19.91258284024,208031186,27.9369722860155,3.03934695434695
16.1662509308421,208031188,26.6046174616221,2.75986508940313
16.1662509308421,208031190,26.6046174616221,2.75986508940313
15.8763840874931,208031189,25.2281917596997,2.73010808621903
20.2788311307622,212031305,28.6008523251861,2.98494641224882
16.1662509308421,208031191,26.6046174616221,2.75986508940313
16.1662509308421,208031192,26.6046174616221,2.75986508940313
17.2257161959402,209011196,27.5648765995925,2.82789486130641
15.630518689686,209011197,24.6324888379261,3.080778235578
15.8763840874931,208031193,25.2281917596997,2.73010808621903
20.9404566452619,209031211,28.2661303883495,3.20228014310587
14.5422143632836,209031212,22.9458709914589,2.68711112272933
15.5374195841686,209031213,27.0605122586214,2.73781145063499
14.5422143632836,209031214,22.9458709914589,2.68711112272933
15.6236156066807,212031306,23.5589424743022,2.73830743534044
11.185512097578,208041194,15.5611834169555,2.61891547065373
14.6918452761179,209011198,24.9038532451434,2.78160085494342
11.185512097578,208041195,15.5611834169555,2.61891547065373
18.695228518746,209041217,24.498578791963,2.994720636454
17.2257161959402,209011204,27.5648765995925,2.82789486130641
11.9675869929981,209021205,20.3302397741485,2.59034503732161
22.6640091767105,209011199,29.6083351085907,3.23774756385557
11.4403591249695,209011200,17.8407737002845,2.6027834977745
19.6320931546586,209041218,28.5504667668305,2.90137977770624
11.5120403582047,209011201,15.9130602321044,2.45180091691056
15.630518689686,209011202,24.6324888379261,3.080778235578
14.6918452761179,209011203,24.9038532451434,2.78160085494342
17.5234951257419,210011226,25.8597624725604,2.87404501989224
17.5234951257419,210011227,25.8597624725604,2.87404501989224
