mntl_bh_p_me_2_rate_3_11_7_13, area_code, hypertens_me_2_rate_3_11_7_13
12.9709973680493,215031405,9.70185935916979
12.2440341096674,208031189,10.3387016474308
14.3853877922152,216011406,9.73941218747031
13.8881387701446,216011407,9.42023665235899
14.3853877922152,216011408,9.73941218747031
12.9859581818101,208031191,9.68215787675418
12.9859581818101,208031192,9.68215787675418
12.9809724291947,209011196,9.82515895729586
11.93468187745,209011197,10.0923265632474
12.2440341096674,208031193,10.3387016474308
11.041117744317,209031210,9.74782482777837
10.5718237761697,209031211,10.1465903359475
11.041117744317,209031212,9.74782482777837
11.0064934952908,209031213,9.98882128889583
11.041117744317,209031214,9.74782482777837
12.7445574400069,208041194,9.45478924257469
12.7445574400069,208041195,9.45478924257469
12.3654908765725,209011198,9.72266639257742
11.8461153702366,209041217,10.0907756684209
15.0610330826483,209011199,9.84673914344048
12.8840040343389,209011200,9.55792385119857
11.4280231878397,209041218,10.8884746841409
11.4294534916436,209011201,9.73144311743941
11.93468187745,209011202,10.0923265632474
12.3654908765725,209011203,9.72266639257742
11.1993836992205,209041225,10.2718795353061
12.9809724291947,209011204,9.82515895729586
13.6694707254535,209021205,11.1124309474707
11.6588119111439,210011226,10.0915450306575
12.3595767906177,209021206,10.0747290316796
12.9933360180648,209021207,10.0848732585354
12.1916728781231,209021208,9.87902044717583
11.3572076757042,209031209,9.93017119394885
11.0064934952908,209031215,9.98882128889583
11.6588119111439,210011227,10.0915450306575
12.5392662045933,209041216,10.274237248265
12.3405890085717,210011230,10.0717284785509
12.7163419092014,209041219,10.5452078335912
10.3697726870366,209041220,10.1006994399685
11.1315244502696,209041221,10.0560699350898
9.7926062426191,209041222,10.3148514414855
12.7163419092014,209041223,10.5452078335912
11.1993836992205,209041224,10.2718795353061
11.7812684159909,210011228,9.82099139166371
11.6588119111439,210011229,10.0915450306575
11.5923541527334,210011231,9.95652530708309
11.0724012750727,210021232,10.0036385061197
11.0724012750727,210021233,10.0036385061197
11.0724012750727,210021234,10.0036385061197
11.7418667384776,210021235,9.97237513132454
12.1301359240117,210031236,9.52213429704883
12.3962922946573,210031237,9.93864094289752
12.0869207102212,210031238,10.4700433403448
11.714618395145,210031239,9.68495828663108
12.6690171852547,210041240,10.0280848496188
12.6690171852547,210041241,10.0280848496188
15.8759651997641,210051242,10.4374940248017
13.2570713362943,210051247,10.624444974689
13.3867417825011,210051243,10.7138676131823
11.0800874856121,210051244,11.263770673557
11.2059810315993,210051245,10.1732536787876
9.84832706921606,210051246,9.85234968743266
11.2059810315993,210051250,10.1732536787876
13.1033321366043,211011251,10.0157734087616
13.0162253713904,210051249,11.2358502639269
13.1033321366043,211011252,10.0157734087616
12.5638764667487,211011253,9.8362892305927
12.0530790192409,211011254,10.8036074071108
10.8765962238726,211011255,10.3484586718536
10.8765962238726,211011257,10.3484586718536
10.8765962238726,211011256,10.3484586718536
10.8765962238726,211011258,10.3484586718536
12.0185813646274,211011259,9.61740157272124
12.0185813646274,211011260,9.61740157272124
11.1696608210461,211021261,9.68920846163588
11.1696608210461,211021262,9.68920846163588
12.0969965612957,211031263,9.83425389395481
12.9210731072411,211031264,9.91432666262053
12.9967311068901,211031266,10.204921873934
12.0969965612957,211031267,9.83425389395481
12.9174877013647,211041269,9.470121597518
11.9211126323047,211041270,10.3466540774175
11.8767643068494,211051275,9.8600240984063
12.5264465029907,211051276,9.6446279439173
12.561950509937,211041271,10.0418953205425
11.9211126323047,211041272,10.3466540774175
11.9211126323047,211041273,10.3466540774175
11.9013833344494,211051274,10.2799836890947
12.0353405009851,212021293,9.89513980395308
10.1794779756552,212021294,10.7656215135781
12.753761626618,211051277,9.69901474188868
11.9053609267126,211051278,10.3692506034074
12.9274198114806,211051279,10.5529805586971
11.8767643068494,211051280,9.8600240984063
11.8767643068494,211051281,9.8600240984063
12.9274198114806,211051283,10.5529805586971
10.977014701354,212031302,11.7599077823868
11.9013833344494,211051284,10.2799836890947
11.9053609267126,211051285,10.3692506034074
14.471144435459,211051286,9.80182142584873
10.4733061035083,212011287,10.039746305378
11.8020888090577,212011288,10.0335491557531
10.4733061035083,212011289,10.039746305378
13.5399410578369,212011290,9.67289434922715
13.3733574651896,212011291,11.1476193897114
13.3733574651896,212011292,11.1476193897114
13.4435720310456,212021295,10.1114121706778
11.8940088554954,212031303,10.1662809109728
13.8968779441389,212031304,10.9466401325487
10.7943935277207,212021296,9.86522429894944
11.438092015399,212021297,9.58360315687209
12.7077229883608,212021298,9.91468505402989
12.0353405009851,212021299,9.89513980395308
13.8968779441389,212031300,10.9466401325487
11.8940088554954,212031301,10.1662809109728
9.91452321318208,212031307,11.4536244078512
11.8940088554954,212031308,10.1662809109728
11.5287672518022,212041309,10.1398411465907
11.5287672518022,212041310,10.1398411465907
11.9744536530258,212041312,10.1070739991058
13.3956914182293,212041311,9.69692200590616
11.0087691759057,212041314,10.6379601706077
12.7265123764059,212041317,10.0586057506373
12.5631835586623,212041315,9.7515129588584
11.9744536530258,212041316,10.1070739991058
12.7265123764059,212041318,10.0586057506373
12.3947133920325,212051319,9.67239055143294
14.0602982864286,212051320,9.94125190303459
12.1774767896291,212051321,9.99933470996682
12.70120693694,212051322,9.37988860989008
12.8503414686378,213011328,9.91387464709526
12.4725018803613,212051323,9.93704726408692
12.4725018803613,212051324,9.93704726408692
12.70120693694,212051325,9.37988860989008
12.3947133920325,212051326,9.67239055143294
10.6529397027776,213011329,10.8501073776189
12.1774767896291,212051327,9.99933470996682
12.1714767724285,213011330,10.3445957694746
11.4335132053706,213011331,10.0822155370567
13.6095323549543,213011334,10.7770183870181
11.0378392490812,213011332,9.37750488881541
13.6095323549543,213011333,10.7770183870181
12.8917273051638,213011335,9.94514130855955
12.8917273051638,213011337,9.94514130855955
12.8503414686378,213011336,9.91387464709526
12.8503414686378,213011338,9.91387464709526
12.2439192644117,213021343,9.87660919417045
10.5637673692251,213021345,10.6117485871656
11.5580383069513,213021344,9.62078565048565
11.5580383069513,213021346,9.62078565048565
13.23951199377,213031347,10.2526190015063
12.6765336169425,213031351,9.48943605833892
12.6765336169425,213031348,9.48943605833892
11.2512791769621,213031352,9.99657040836533
14.1903553102553,213041353,9.79079811165969
11.1911140658916,213031349,10.2473252197681
11.2512791769621,213031350,9.99657040836533
10.1639332143571,213041354,10.8302374043827
9.8811433972685,213041355,11.3740907314761
14.3157811383152,213041356,9.46442804474943
14.3157811383152,213041357,9.46442804474943
12.7204548562,213041358,10.8275817235661
14.3157811383152,213041359,9.46442804474943
9.8811433972685,213041360,11.3740907314761
10.9413897285598,213051361,10.9613788337315
11.6376534968261,213051362,10.493110085212
12.7840307024273,213051363,10.7690976917491
9.89525032478693,213051364,11.7570089720723
12.2776305983235,213051365,11.8646621095571
10.9413897285598,213051366,10.9613788337315
13.1198822361051,213051367,9.97327158883647
11.6376534968261,213051368,10.493110085212
11.1719081743963,213051369,10.900143752701
14.0836760047149,214011370,9.66978523573491
16.0503859600798,214011371,10.1948931680614
12.1586715891015,214011373,9.98309798441486
11.1460352111888,214011374,10.5727278830382
14.0836760047149,214011375,9.66978523573491
11.1460352111888,214011376,10.5727278830382
14.1511168040443,214021377,10.4340819856563
11.5560927898979,214021378,9.95867359888684
14.988798599568,214021379,10.3284791168064
12.8183871453371,214021380,9.38022183561224
11.2893603390489,214021381,10.0435409921194
11.5560927898979,214021382,9.95867359888684
13.442626689192,214021383,10.0231087622352
16.4620917559678,214021384,9.52907889090173
14.0176674485155,216031415,9.97503634558435
12.8183871453371,214021385,9.38022183561224
13.4218504591172,216031416,10.0451160583362
14.0176674485155,216031417,9.97503634558435
10.7713500738686,216031418,9.65854165940808
13.4218504591172,216031419,10.0451160583362
13.6181779428033,217011420,9.66386180618547
15.1653887885485,215011386,9.83037049621829
11.6139948473713,215011387,9.72623229673326
13.2101745288602,217011421,9.45566901307746
13.6181779428033,217011422,9.66386180618547
13.2101745288602,217011423,9.45566901307746
13.0430796371256,215011388,9.79187019564832
11.2616194235504,215011389,9.9678309271965
13.78052702964,215011390,9.19158246326141
15.1653887885485,215011391,9.83037049621829
13.8881387701446,216011409,9.42023665235899
13.8881387701446,216011410,9.42023665235899
14.4775901696972,216021411,9.70879614753147
13.4488786376491,216021412,9.18408190289385
14.4775901696972,216021413,9.70879614753147
13.4488786376491,216021414,9.18408190289385
14.1027626163467,217021424,9.73307334077115
14.7368968961871,217021425,9.81411885825729
13.2114065783028,217021426,9.34473130791848
14.1027626163467,217021427,9.73307334077115
12.1175457638611,217021428,10.2526628651366
12.1175457638611,217021429,10.2526628651366
12.1175457638611,217021430,10.2526628651366
13.2114065783028,217021431,9.34473130791848
14.2725385829178,217021432,9.47140122321758
14.2725385829178,217021433,9.47140122321758
